order_id,product_id,quantity,order_date,status
2026011300589,1,6,2026-01-13,SHIPPED
2026011300590,5,56,2026-01-13,CONFIRMED
2026011300591,2,20,2026-01-13,CONFIRMED
2026011300592,3,17,2026-01-13,SHIPPED
2026011300593,4,25,2026-01-13,PENDING
2026011300594,1,14,2026-01-13,SHIPPED
2026011300595,5,34,2026-01-13,SHIPPED
2026011300596,1,68,2026-01-13,CONFIRMED
2026011300597,3,69,2026-01-13,PENDING
2026011300598,3,9,2026-01-13,DELIVERED
2026011300599,2,32,2026-01-13,CONFIRMED
2026011300600,1,95,2026-01-13,DELIVERED
2026011300601,2,60,2026-01-13,DELIVERED
2026011300602,4,4,2026-01-13,SHIPPED
2026011300603,3,18,2026-01-13,DELIVERED
2026011300604,2,26,2026-01-13,SHIPPED
2026011300605,3,23,2026-01-13,DELIVERED
2026011300606,2,71,2026-01-13,SHIPPED
2026011300607,1,9,2026-01-13,CONFIRMED
2026011300608,2,59,2026-01-13,DELIVERED
2026011300609,1,20,2026-01-13,DELIVERED
2026011300610,4,4,2026-01-13,PENDING
2026011300611,4,57,2026-01-13,PENDING
2026011300612,5,81,2026-01-13,CONFIRMED
2026011300613,2,75,2026-01-13,SHIPPED
2026011300614,4,39,2026-01-13,PENDING
2026011300615,3,4,2026-01-13,PENDING
2026011300616,1,37,2026-01-13,CONFIRMED
2026011300617,4,77,2026-01-13,DELIVERED
2026011300618,2,14,2026-01-13,CONFIRMED
2026011300619,2,66,2026-01-13,SHIPPED
2026011300620,2,47,2026-01-13,SHIPPED
2026011300621,4,80,2026-01-13,DELIVERED
2026011300622,2,21,2026-01-13,DELIVERED
2026011300623,4,21,2026-01-13,PENDING
2026011300624,1,80,2026-01-13,SHIPPED
2026011300625,4,32,2026-01-13,SHIPPED
2026011300626,3,30,2026-01-13,CONFIRMED
2026011300627,3,58,2026-01-13,SHIPPED
2026011300628,2,82,2026-01-13,SHIPPED
2026011300629,1,29,2026-01-13,PENDING
2026011300630,3,92,2026-01-13,PENDING
2026011300631,4,92,2026-01-13,SHIPPED
2026011300632,2,53,2026-01-13,DELIVERED
2026011300633,2,41,2026-01-13,SHIPPED
2026011300634,3,79,2026-01-13,DELIVERED
2026011300635,3,34,2026-01-13,SHIPPED
2026011300636,3,69,2026-01-13,CONFIRMED
2026011300637,3,82,2026-01-13,PENDING
2026011300638,2,70,2026-01-13,DELIVERED
2026011300639,3,31,2026-01-13,DELIVERED
2026011300640,2,93,2026-01-13,SHIPPED
2026011300641,5,87,2026-01-13,DELIVERED
2026011300642,3,59,2026-01-13,DELIVERED
2026011300643,4,85,2026-01-13,SHIPPED
2026011300644,2,98,2026-01-13,DELIVERED
2026011300645,5,13,2026-01-13,DELIVERED
2026011300646,4,26,2026-01-13,CONFIRMED
2026011300647,3,33,2026-01-13,DELIVERED
2026011300648,5,74,2026-01-13,DELIVERED
2026011300649,1,92,2026-01-13,PENDING
2026011300650,5,21,2026-01-13,PENDING
2026011300651,4,69,2026-01-13,CONFIRMED
2026011300652,2,67,2026-01-13,CONFIRMED
2026011300653,3,32,2026-01-13,PENDING
2026011300654,5,54,2026-01-13,CONFIRMED
2026011300655,4,47,2026-01-13,SHIPPED
2026011300656,5,44,2026-01-13,SHIPPED
2026011300657,3,61,2026-01-13,DELIVERED
2026011300658,1,59,2026-01-13,CONFIRMED
2026011300659,3,8,2026-01-13,PENDING
2026011300660,2,30,2026-01-13,PENDING
2026011300661,2,58,2026-01-13,DELIVERED
2026011300662,1,84,2026-01-13,DELIVERED
2026011300663,1,21,2026-01-13,SHIPPED
2026011300664,3,96,2026-01-13,CONFIRMED
2026011300665,4,71,2026-01-13,CONFIRMED
2026011300666,4,83,2026-01-13,CONFIRMED
2026011300667,1,74,2026-01-13,CONFIRMED
2026011300668,3,99,2026-01-13,SHIPPED
2026011300669,4,8,2026-01-13,PENDING
2026011300670,3,38,2026-01-13,DELIVERED
2026011300671,3,95,2026-01-13,SHIPPED
2026011300672,5,40,2026-01-13,DELIVERED
2026011300673,1,96,2026-01-13,SHIPPED
2026011300674,3,83,2026-01-13,CONFIRMED
2026011300675,5,89,2026-01-13,SHIPPED
2026011300676,5,20,2026-01-13,SHIPPED
2026011300677,4,54,2026-01-13,SHIPPED
2026011300678,4,99,2026-01-13,SHIPPED
2026011300679,3,25,2026-01-13,PENDING
2026011300680,3,49,2026-01-13,CONFIRMED
2026011300681,1,92,2026-01-13,SHIPPED
2026011300682,5,4,2026-01-13,DELIVERED
2026011300683,2,66,2026-01-13,CONFIRMED
2026011300684,5,37,2026-01-13,DELIVERED
2026011300685,2,28,2026-01-13,SHIPPED
2026011300686,2,96,2026-01-13,PENDING
2026011300687,5,77,2026-01-13,SHIPPED
2026011300688,2,54,2026-01-13,DELIVERED
2026011300689,5,55,2026-01-13,CONFIRMED
2026011300690,1,10,2026-01-13,PENDING
2026011300691,1,56,2026-01-13,PENDING
2026011300692,2,92,2026-01-13,DELIVERED
2026011300693,2,78,2026-01-13,CONFIRMED
2026011300694,3,9,2026-01-13,DELIVERED
2026011300695,4,17,2026-01-13,SHIPPED
2026011300696,2,11,2026-01-13,PENDING
2026011300697,4,4,2026-01-13,CONFIRMED
2026011300698,4,7,2026-01-13,SHIPPED
2026011300699,1,60,2026-01-13,DELIVERED
2026011300700,1,87,2026-01-13,SHIPPED
2026011300701,3,25,2026-01-13,DELIVERED
2026011300702,5,11,2026-01-13,PENDING
2026011300703,3,99,2026-01-13,DELIVERED
2026011300704,4,11,2026-01-13,SHIPPED
2026011300705,2,83,2026-01-13,PENDING
2026011300706,5,40,2026-01-13,DELIVERED
2026011300707,3,60,2026-01-13,CONFIRMED
2026011300708,1,65,2026-01-13,CONFIRMED
2026011300709,4,1,2026-01-13,CONFIRMED
2026011300710,3,11,2026-01-13,CONFIRMED
2026011300711,1,96,2026-01-13,PENDING
2026011300712,4,50,2026-01-13,CONFIRMED
2026011300713,4,23,2026-01-13,PENDING
2026011300714,4,75,2026-01-13,CONFIRMED
2026011300715,3,10,2026-01-13,CONFIRMED
2026011300716,2,91,2026-01-13,DELIVERED
2026011300717,5,22,2026-01-13,PENDING
2026011300718,4,81,2026-01-13,DELIVERED
2026011300719,2,90,2026-01-13,PENDING
2026011300720,1,8,2026-01-13,CONFIRMED
2026011300721,5,53,2026-01-13,SHIPPED
2026011300722,2,73,2026-01-13,CONFIRMED
2026011300723,4,10,2026-01-13,SHIPPED
2026011300724,3,21,2026-01-13,CONFIRMED
2026011300725,2,65,2026-01-13,DELIVERED
2026011300726,3,12,2026-01-13,SHIPPED
2026011300727,1,87,2026-01-13,CONFIRMED
2026011300728,4,5,2026-01-13,SHIPPED
2026011300729,3,14,2026-01-13,PENDING
2026011300730,4,52,2026-01-13,CONFIRMED
2026011300731,2,42,2026-01-13,CONFIRMED
2026011300732,2,42,2026-01-13,DELIVERED
2026011300733,1,50,2026-01-13,PENDING
2026011300734,1,33,2026-01-13,DELIVERED
2026011300735,3,19,2026-01-13,DELIVERED
2026011300736,5,81,2026-01-13,PENDING
2026011300737,4,25,2026-01-13,PENDING
2026011300738,1,96,2026-01-13,DELIVERED
2026011300739,5,13,2026-01-13,SHIPPED
2026011300740,2,27,2026-01-13,DELIVERED
2026011300741,4,63,2026-01-13,DELIVERED
2026011300742,2,90,2026-01-13,PENDING
2026011300743,5,39,2026-01-13,SHIPPED
2026011300744,4,87,2026-01-13,DELIVERED
2026011300745,2,39,2026-01-13,PENDING
2026011300746,4,96,2026-01-13,CONFIRMED
2026011300747,5,38,2026-01-13,SHIPPED
2026011300748,3,90,2026-01-13,SHIPPED
2026011300749,4,28,2026-01-13,DELIVERED
2026011300750,2,16,2026-01-13,DELIVERED
2026011300751,5,3,2026-01-13,PENDING
2026011300752,3,34,2026-01-13,DELIVERED
2026011300753,1,56,2026-01-13,DELIVERED
2026011300754,4,26,2026-01-13,CONFIRMED
2026011300755,2,48,2026-01-13,DELIVERED
2026011300756,4,47,2026-01-13,SHIPPED
2026011300757,4,100,2026-01-13,CONFIRMED
2026011300758,3,45,2026-01-13,DELIVERED
2026011300759,5,7,2026-01-13,SHIPPED
2026011300760,4,12,2026-01-13,CONFIRMED
2026011300761,5,97,2026-01-13,CONFIRMED
2026011300762,1,33,2026-01-13,SHIPPED
2026011300763,1,94,2026-01-13,CONFIRMED
2026011300764,4,22,2026-01-13,CONFIRMED
2026011300765,1,21,2026-01-13,PENDING
2026011300766,1,52,2026-01-13,DELIVERED
2026011300767,3,47,2026-01-13,CONFIRMED
2026011300768,1,43,2026-01-13,SHIPPED
2026011300769,3,85,2026-01-13,SHIPPED
2026011300770,2,5,2026-01-13,PENDING
2026011300771,3,51,2026-01-13,SHIPPED
2026011300772,1,27,2026-01-13,PENDING
2026011300773,3,62,2026-01-13,SHIPPED
2026011300774,1,64,2026-01-13,DELIVERED
2026011300775,2,96,2026-01-13,CONFIRMED
2026011300776,5,43,2026-01-13,CONFIRMED
2026011300777,4,76,2026-01-13,SHIPPED
2026011300778,4,36,2026-01-13,PENDING
2026011300779,3,13,2026-01-13,PENDING
2026011300780,5,85,2026-01-13,CONFIRMED
2026011300781,1,75,2026-01-13,SHIPPED
2026011300782,3,39,2026-01-13,DELIVERED
2026011300783,2,59,2026-01-13,SHIPPED
2026011300784,1,97,2026-01-13,PENDING
2026011300785,3,11,2026-01-13,PENDING
2026011300786,2,70,2026-01-13,DELIVERED
2026011300787,2,59,2026-01-13,SHIPPED
2026011300788,3,23,2026-01-13,PENDING
2026011300789,4,38,2026-01-13,SHIPPED
2026011300790,1,33,2026-01-13,DELIVERED
2026011300791,2,48,2026-01-13,PENDING
2026011300792,4,98,2026-01-13,SHIPPED
2026011300793,2,57,2026-01-13,DELIVERED
2026011300794,5,28,2026-01-13,SHIPPED
2026011300795,1,76,2026-01-13,CONFIRMED
2026011300796,3,94,2026-01-13,SHIPPED
2026011300797,5,78,2026-01-13,SHIPPED
2026011300798,3,59,2026-01-13,CONFIRMED
2026011300799,2,52,2026-01-13,DELIVERED
2026011300800,3,65,2026-01-13,CONFIRMED
2026011300801,5,56,2026-01-13,SHIPPED
2026011300802,5,95,2026-01-13,SHIPPED
2026011300803,5,95,2026-01-13,PENDING
2026011300804,5,23,2026-01-13,CONFIRMED
2026011300805,3,23,2026-01-13,SHIPPED
2026011300806,4,77,2026-01-13,DELIVERED
2026011300807,1,28,2026-01-13,DELIVERED
2026011300808,3,59,2026-01-13,CONFIRMED
2026011300809,2,8,2026-01-13,DELIVERED
2026011300810,5,34,2026-01-13,DELIVERED
2026011300811,5,31,2026-01-13,DELIVERED
2026011300812,1,66,2026-01-13,SHIPPED
2026011300813,3,20,2026-01-13,DELIVERED
2026011300814,1,99,2026-01-13,PENDING
2026011300815,1,66,2026-01-13,CONFIRMED
2026011300816,4,25,2026-01-13,CONFIRMED
2026011300817,1,67,2026-01-13,DELIVERED
2026011300818,3,8,2026-01-13,SHIPPED
2026011300819,5,86,2026-01-13,SHIPPED
2026011300820,3,4,2026-01-13,SHIPPED
2026011300821,5,11,2026-01-13,DELIVERED
2026011300822,3,33,2026-01-13,SHIPPED
2026011300823,4,80,2026-01-13,PENDING
2026011300824,1,95,2026-01-13,DELIVERED
2026011300825,5,41,2026-01-13,CONFIRMED
2026011300826,2,6,2026-01-13,DELIVERED
2026011300827,3,8,2026-01-13,PENDING
2026011300828,5,48,2026-01-13,DELIVERED
2026011300829,2,72,2026-01-13,PENDING
2026011300830,2,47,2026-01-13,CONFIRMED
2026011300831,3,69,2026-01-13,PENDING
2026011300832,3,96,2026-01-13,PENDING
2026011300833,3,92,2026-01-13,DELIVERED
2026011300834,3,51,2026-01-13,PENDING
2026011300835,1,15,2026-01-13,PENDING
2026011300836,2,25,2026-01-13,CONFIRMED
2026011300837,4,45,2026-01-13,CONFIRMED
2026011300838,1,48,2026-01-13,SHIPPED
2026011300839,1,87,2026-01-13,SHIPPED
2026011300840,5,4,2026-01-13,CONFIRMED
2026011300841,3,28,2026-01-13,SHIPPED
2026011300842,2,2,2026-01-13,CONFIRMED
2026011300843,3,39,2026-01-13,CONFIRMED
2026011300844,2,23,2026-01-13,DELIVERED
2026011300845,5,90,2026-01-13,PENDING
2026011300846,2,1,2026-01-13,PENDING
2026011300847,5,38,2026-01-13,DELIVERED
2026011300848,2,29,2026-01-13,PENDING
2026011300849,1,14,2026-01-13,SHIPPED
2026011300850,1,97,2026-01-13,CONFIRMED
2026011300851,2,1,2026-01-13,DELIVERED
2026011300852,4,21,2026-01-13,DELIVERED
2026011300853,5,58,2026-01-13,CONFIRMED
2026011300854,2,82,2026-01-13,CONFIRMED
2026011300855,5,46,2026-01-13,SHIPPED
2026011300856,5,8,2026-01-13,DELIVERED
2026011300857,2,10,2026-01-13,DELIVERED
2026011300858,1,72,2026-01-13,PENDING
2026011300859,3,3,2026-01-13,CONFIRMED
2026011300860,4,23,2026-01-13,CONFIRMED
2026011300861,4,10,2026-01-13,PENDING
2026011300862,2,35,2026-01-13,DELIVERED
2026011300863,3,98,2026-01-13,CONFIRMED
2026011300864,5,72,2026-01-13,DELIVERED
2026011300865,3,77,2026-01-13,DELIVERED
2026011300866,2,1,2026-01-13,SHIPPED
2026011300867,1,78,2026-01-13,SHIPPED
2026011300868,1,61,2026-01-13,PENDING
2026011300869,2,46,2026-01-13,PENDING
2026011300870,2,39,2026-01-13,CONFIRMED
2026011300871,1,65,2026-01-13,PENDING
2026011300872,3,42,2026-01-13,DELIVERED
2026011300873,2,70,2026-01-13,DELIVERED
2026011300874,3,18,2026-01-13,PENDING
2026011300875,1,62,2026-01-13,DELIVERED
2026011300876,5,23,2026-01-13,SHIPPED
2026011300877,2,32,2026-01-13,PENDING
2026011300878,1,48,2026-01-13,PENDING
2026011300879,5,54,2026-01-13,CONFIRMED
2026011300880,4,16,2026-01-13,PENDING
2026011300881,2,65,2026-01-13,PENDING
2026011300882,5,10,2026-01-13,PENDING
2026011300883,4,92,2026-01-13,DELIVERED
2026011300884,1,58,2026-01-13,CONFIRMED
2026011300885,5,66,2026-01-13,CONFIRMED
2026011300886,5,85,2026-01-13,SHIPPED
2026011300887,4,84,2026-01-13,PENDING
2026011300888,2,47,2026-01-13,PENDING
2026011300889,3,33,2026-01-13,SHIPPED
2026011300890,5,78,2026-01-13,DELIVERED
2026011300891,5,88,2026-01-13,PENDING
2026011300892,5,51,2026-01-13,PENDING
2026011300893,2,80,2026-01-13,CONFIRMED
2026011300894,3,89,2026-01-13,SHIPPED
2026011300895,3,83,2026-01-13,PENDING
2026011300896,1,60,2026-01-13,DELIVERED
2026011300897,2,86,2026-01-13,DELIVERED
2026011300898,1,53,2026-01-13,PENDING
2026011300899,1,70,2026-01-13,CONFIRMED
2026011300900,5,4,2026-01-13,CONFIRMED
2026011300901,4,2,2026-01-13,CONFIRMED
2026011300902,5,73,2026-01-13,SHIPPED
2026011300903,3,59,2026-01-13,SHIPPED
2026011300904,3,28,2026-01-13,SHIPPED
2026011300905,2,87,2026-01-13,CONFIRMED
2026011300906,1,25,2026-01-13,SHIPPED
2026011300907,4,24,2026-01-13,PENDING
2026011300908,4,12,2026-01-13,SHIPPED
2026011300909,3,72,2026-01-13,DELIVERED
2026011300910,2,19,2026-01-13,SHIPPED
2026011300911,5,96,2026-01-13,DELIVERED
2026011300912,5,3,2026-01-13,SHIPPED
2026011300913,4,49,2026-01-13,SHIPPED
2026011300914,4,4,2026-01-13,CONFIRMED
2026011300915,4,46,2026-01-13,PENDING
2026011300916,4,8,2026-01-13,PENDING
2026011300917,4,52,2026-01-13,SHIPPED
2026011300918,5,7,2026-01-13,PENDING
2026011300919,2,33,2026-01-13,DELIVERED
2026011300920,1,68,2026-01-13,CONFIRMED
2026011300921,2,49,2026-01-13,PENDING
2026011300922,2,70,2026-01-13,PENDING
2026011300923,5,84,2026-01-13,DELIVERED
2026011300924,2,44,2026-01-13,SHIPPED
2026011300925,2,7,2026-01-13,DELIVERED
2026011300926,4,88,2026-01-13,PENDING
2026011300927,4,82,2026-01-13,PENDING
2026011300928,1,72,2026-01-13,DELIVERED
2026011300929,1,48,2026-01-13,CONFIRMED
2026011300930,4,94,2026-01-13,PENDING
2026011300931,4,31,2026-01-13,CONFIRMED
2026011300932,2,32,2026-01-13,DELIVERED
2026011300933,3,37,2026-01-13,SHIPPED
2026011300934,3,1,2026-01-13,SHIPPED
2026011300935,4,68,2026-01-13,DELIVERED
2026011300936,3,96,2026-01-13,CONFIRMED
2026011300937,3,10,2026-01-13,PENDING
2026011300938,3,20,2026-01-13,PENDING
2026011300939,5,41,2026-01-13,SHIPPED
2026011300940,2,89,2026-01-13,CONFIRMED
2026011300941,4,17,2026-01-13,SHIPPED
2026011300942,5,32,2026-01-13,SHIPPED
2026011300943,5,84,2026-01-13,SHIPPED
2026011300944,2,51,2026-01-13,SHIPPED
2026011300945,3,59,2026-01-13,DELIVERED
2026011300946,4,49,2026-01-13,PENDING
2026011300947,2,83,2026-01-13,DELIVERED
2026011300948,5,38,2026-01-13,PENDING
2026011300949,2,1,2026-01-13,CONFIRMED
2026011300950,2,85,2026-01-13,CONFIRMED
2026011300951,1,91,2026-01-13,CONFIRMED
2026011300952,2,32,2026-01-13,SHIPPED
2026011300953,3,11,2026-01-13,SHIPPED
2026011300954,3,17,2026-01-13,PENDING
2026011300955,5,85,2026-01-13,SHIPPED
2026011300956,1,54,2026-01-13,PENDING
2026011300957,1,58,2026-01-13,CONFIRMED
2026011300958,1,38,2026-01-13,PENDING
2026011300959,3,49,2026-01-13,PENDING
2026011300960,2,19,2026-01-13,CONFIRMED
2026011300961,4,47,2026-01-13,PENDING
2026011300962,5,6,2026-01-13,SHIPPED
2026011300963,2,43,2026-01-13,SHIPPED
2026011300964,1,38,2026-01-13,CONFIRMED
2026011300965,5,15,2026-01-13,SHIPPED
2026011300966,1,64,2026-01-13,DELIVERED
2026011300967,4,78,2026-01-13,SHIPPED
2026011300968,5,74,2026-01-13,PENDING
2026011300969,4,48,2026-01-13,SHIPPED
2026011300970,1,48,2026-01-13,PENDING
2026011300971,5,36,2026-01-13,PENDING
2026011300972,5,99,2026-01-13,SHIPPED
2026011300973,4,54,2026-01-13,CONFIRMED
2026011300974,1,80,2026-01-13,SHIPPED
2026011300975,3,90,2026-01-13,DELIVERED
2026011300976,4,79,2026-01-13,CONFIRMED
2026011300977,2,20,2026-01-13,CONFIRMED
2026011300978,5,75,2026-01-13,PENDING
2026011300979,2,61,2026-01-13,CONFIRMED
2026011300980,5,100,2026-01-13,CONFIRMED
2026011300981,4,36,2026-01-13,CONFIRMED
2026011300982,3,29,2026-01-13,SHIPPED
2026011300983,1,8,2026-01-13,CONFIRMED
2026011300984,1,20,2026-01-13,DELIVERED
2026011300985,4,77,2026-01-13,SHIPPED
2026011300986,2,87,2026-01-13,CONFIRMED
2026011300987,5,45,2026-01-13,PENDING
2026011300988,5,42,2026-01-13,PENDING
2026011300989,5,73,2026-01-13,CONFIRMED
2026011300990,1,80,2026-01-13,CONFIRMED
2026011300991,2,34,2026-01-13,CONFIRMED
2026011300992,1,76,2026-01-13,CONFIRMED
2026011300993,3,39,2026-01-13,CONFIRMED
2026011300994,2,35,2026-01-13,CONFIRMED
2026011300995,5,56,2026-01-13,CONFIRMED
2026011300996,4,55,2026-01-13,PENDING
2026011300997,4,1,2026-01-13,DELIVERED
2026011300998,5,25,2026-01-13,CONFIRMED
2026011300999,1,42,2026-01-13,PENDING
