order_id,product_id,quantity,order_date,status
2026011300588,2,92,2026-01-13,CONFIRMED
2026011300589,3,85,2026-01-13,SHIPPED
2026011300590,4,54,2026-01-13,SHIPPED
2026011300591,4,12,2026-01-13,PENDING
2026011300592,2,46,2026-01-13,DELIVERED
2026011300593,4,31,2026-01-13,DELIVERED
2026011300594,1,2,2026-01-13,PENDING
2026011300595,4,99,2026-01-13,DELIVERED
2026011300596,5,94,2026-01-13,CONFIRMED
2026011300597,5,69,2026-01-13,DELIVERED
2026011300598,4,9,2026-01-13,CONFIRMED
2026011300599,3,69,2026-01-13,SHIPPED
2026011300600,5,8,2026-01-13,SHIPPED
2026011300601,5,26,2026-01-13,DELIVERED
2026011300602,4,45,2026-01-13,SHIPPED
2026011300603,1,40,2026-01-13,DELIVERED
2026011300604,3,35,2026-01-13,SHIPPED
2026011300605,2,73,2026-01-13,DELIVERED
2026011300606,1,94,2026-01-13,PENDING
2026011300607,2,71,2026-01-13,PENDING
2026011300608,4,64,2026-01-13,DELIVERED
2026011300609,3,52,2026-01-13,DELIVERED
2026011300610,4,58,2026-01-13,CONFIRMED
2026011300611,3,10,2026-01-13,DELIVERED
2026011300612,4,45,2026-01-13,SHIPPED
2026011300613,5,7,2026-01-13,PENDING
2026011300614,2,56,2026-01-13,SHIPPED
2026011300615,1,59,2026-01-13,SHIPPED
2026011300616,3,85,2026-01-13,SHIPPED
2026011300617,2,72,2026-01-13,SHIPPED
2026011300618,5,62,2026-01-13,CONFIRMED
2026011300619,1,6,2026-01-13,CONFIRMED
2026011300620,3,20,2026-01-13,SHIPPED
2026011300621,1,20,2026-01-13,PENDING
2026011300622,4,95,2026-01-13,CONFIRMED
2026011300623,2,3,2026-01-13,DELIVERED
2026011300624,1,13,2026-01-13,DELIVERED
2026011300625,2,83,2026-01-13,SHIPPED
2026011300626,2,19,2026-01-13,PENDING
2026011300627,3,7,2026-01-13,PENDING
2026011300628,3,36,2026-01-13,CONFIRMED
2026011300629,2,8,2026-01-13,CONFIRMED
2026011300630,2,79,2026-01-13,SHIPPED
2026011300631,2,45,2026-01-13,SHIPPED
2026011300632,4,74,2026-01-13,PENDING
2026011300633,1,40,2026-01-13,PENDING
2026011300634,1,82,2026-01-13,SHIPPED
2026011300635,3,89,2026-01-13,CONFIRMED
2026011300636,1,81,2026-01-13,DELIVERED
2026011300637,5,20,2026-01-13,PENDING
2026011300638,5,1,2026-01-13,CONFIRMED
2026011300639,1,75,2026-01-13,CONFIRMED
2026011300640,1,42,2026-01-13,PENDING
2026011300641,2,80,2026-01-13,DELIVERED
2026011300642,5,50,2026-01-13,PENDING
2026011300643,1,14,2026-01-13,SHIPPED
2026011300644,2,15,2026-01-13,CONFIRMED
2026011300645,4,59,2026-01-13,PENDING
2026011300646,3,4,2026-01-13,CONFIRMED
2026011300647,5,55,2026-01-13,PENDING
2026011300648,3,57,2026-01-13,PENDING
2026011300649,1,94,2026-01-13,PENDING
2026011300650,1,20,2026-01-13,CONFIRMED
2026011300651,3,23,2026-01-13,SHIPPED
2026011300652,5,100,2026-01-13,SHIPPED
2026011300653,2,11,2026-01-13,DELIVERED
2026011300654,3,4,2026-01-13,PENDING
2026011300655,4,49,2026-01-13,DELIVERED
2026011300656,3,71,2026-01-13,DELIVERED
2026011300657,4,89,2026-01-13,DELIVERED
2026011300658,5,19,2026-01-13,DELIVERED
2026011300659,4,63,2026-01-13,DELIVERED
2026011300660,3,40,2026-01-13,PENDING
2026011300661,3,63,2026-01-13,DELIVERED
2026011300662,3,15,2026-01-13,PENDING
2026011300663,2,85,2026-01-13,PENDING
2026011300664,3,11,2026-01-13,SHIPPED
2026011300665,4,44,2026-01-13,SHIPPED
2026011300666,5,50,2026-01-13,PENDING
2026011300667,2,31,2026-01-13,DELIVERED
2026011300668,5,50,2026-01-13,SHIPPED
2026011300669,4,7,2026-01-13,CONFIRMED
2026011300670,4,5,2026-01-13,CONFIRMED
2026011300671,1,41,2026-01-13,DELIVERED
2026011300672,3,51,2026-01-13,DELIVERED
2026011300673,2,68,2026-01-13,PENDING
2026011300674,3,4,2026-01-13,DELIVERED
2026011300675,3,28,2026-01-13,PENDING
2026011300676,5,34,2026-01-13,SHIPPED
2026011300677,1,12,2026-01-13,CONFIRMED
2026011300678,2,26,2026-01-13,SHIPPED
2026011300679,5,5,2026-01-13,CONFIRMED
2026011300680,2,28,2026-01-13,SHIPPED
2026011300681,2,29,2026-01-13,CONFIRMED
2026011300682,2,68,2026-01-13,CONFIRMED
2026011300683,3,31,2026-01-13,DELIVERED
2026011300684,5,9,2026-01-13,CONFIRMED
2026011300685,1,40,2026-01-13,CONFIRMED
2026011300686,3,74,2026-01-13,SHIPPED
2026011300687,3,20,2026-01-13,CONFIRMED
2026011300688,2,25,2026-01-13,DELIVERED
2026011300689,1,24,2026-01-13,PENDING
2026011300690,2,4,2026-01-13,SHIPPED
2026011300691,3,85,2026-01-13,SHIPPED
2026011300692,5,86,2026-01-13,PENDING
2026011300693,4,48,2026-01-13,SHIPPED
2026011300694,5,59,2026-01-13,CONFIRMED
2026011300695,3,7,2026-01-13,PENDING
2026011300696,5,62,2026-01-13,PENDING
2026011300697,3,74,2026-01-13,PENDING
2026011300698,5,51,2026-01-13,DELIVERED
2026011300699,1,30,2026-01-13,CONFIRMED
2026011300700,2,76,2026-01-13,CONFIRMED
2026011300701,4,79,2026-01-13,DELIVERED
2026011300702,4,71,2026-01-13,CONFIRMED
2026011300703,4,24,2026-01-13,CONFIRMED
2026011300704,4,64,2026-01-13,CONFIRMED
2026011300705,3,44,2026-01-13,DELIVERED
2026011300706,2,47,2026-01-13,CONFIRMED
2026011300707,2,98,2026-01-13,PENDING
2026011300708,5,10,2026-01-13,CONFIRMED
2026011300709,3,42,2026-01-13,DELIVERED
2026011300710,1,51,2026-01-13,CONFIRMED
2026011300711,3,15,2026-01-13,SHIPPED
2026011300712,4,52,2026-01-13,DELIVERED
2026011300713,4,93,2026-01-13,CONFIRMED
2026011300714,3,80,2026-01-13,SHIPPED
2026011300715,4,26,2026-01-13,SHIPPED
2026011300716,1,84,2026-01-13,SHIPPED
2026011300717,5,53,2026-01-13,SHIPPED
2026011300718,2,28,2026-01-13,PENDING
2026011300719,3,99,2026-01-13,PENDING
2026011300720,4,57,2026-01-13,DELIVERED
2026011300721,1,4,2026-01-13,DELIVERED
2026011300722,3,7,2026-01-13,DELIVERED
2026011300723,2,94,2026-01-13,CONFIRMED
2026011300724,4,71,2026-01-13,PENDING
2026011300725,4,24,2026-01-13,PENDING
2026011300726,1,33,2026-01-13,PENDING
2026011300727,4,40,2026-01-13,CONFIRMED
2026011300728,4,79,2026-01-13,PENDING
2026011300729,4,48,2026-01-13,SHIPPED
2026011300730,4,25,2026-01-13,DELIVERED
2026011300731,3,4,2026-01-13,DELIVERED
2026011300732,3,13,2026-01-13,DELIVERED
2026011300733,5,19,2026-01-13,SHIPPED
2026011300734,1,85,2026-01-13,PENDING
2026011300735,5,54,2026-01-13,PENDING
2026011300736,5,80,2026-01-13,DELIVERED
2026011300737,5,38,2026-01-13,DELIVERED
2026011300738,5,71,2026-01-13,DELIVERED
2026011300739,5,6,2026-01-13,DELIVERED
2026011300740,2,54,2026-01-13,SHIPPED
2026011300741,1,86,2026-01-13,PENDING
2026011300742,5,95,2026-01-13,CONFIRMED
2026011300743,4,44,2026-01-13,PENDING
2026011300744,4,17,2026-01-13,DELIVERED
2026011300745,4,11,2026-01-13,CONFIRMED
2026011300746,4,3,2026-01-13,CONFIRMED
2026011300747,5,31,2026-01-13,CONFIRMED
2026011300748,3,33,2026-01-13,CONFIRMED
2026011300749,5,59,2026-01-13,CONFIRMED
2026011300750,2,82,2026-01-13,CONFIRMED
2026011300751,3,73,2026-01-13,CONFIRMED
2026011300752,3,6,2026-01-13,SHIPPED
2026011300753,5,50,2026-01-13,CONFIRMED
2026011300754,2,29,2026-01-13,SHIPPED
2026011300755,5,20,2026-01-13,DELIVERED
2026011300756,3,28,2026-01-13,CONFIRMED
2026011300757,4,4,2026-01-13,DELIVERED
2026011300758,4,49,2026-01-13,CONFIRMED
2026011300759,1,47,2026-01-13,SHIPPED
2026011300760,1,29,2026-01-13,CONFIRMED
2026011300761,4,99,2026-01-13,SHIPPED
2026011300762,4,39,2026-01-13,SHIPPED
2026011300763,1,90,2026-01-13,CONFIRMED
2026011300764,1,73,2026-01-13,CONFIRMED
2026011300765,5,90,2026-01-13,SHIPPED
2026011300766,3,86,2026-01-13,DELIVERED
2026011300767,4,1,2026-01-13,CONFIRMED
2026011300768,4,100,2026-01-13,SHIPPED
2026011300769,3,13,2026-01-13,PENDING
2026011300770,3,6,2026-01-13,PENDING
2026011300771,1,36,2026-01-13,CONFIRMED
2026011300772,2,95,2026-01-13,PENDING
2026011300773,5,58,2026-01-13,SHIPPED
2026011300774,3,9,2026-01-13,PENDING
2026011300775,5,40,2026-01-13,SHIPPED
2026011300776,2,49,2026-01-13,PENDING
2026011300777,4,40,2026-01-13,SHIPPED
2026011300778,5,52,2026-01-13,DELIVERED
2026011300779,4,78,2026-01-13,DELIVERED
2026011300780,1,82,2026-01-13,DELIVERED
2026011300781,5,15,2026-01-13,SHIPPED
2026011300782,5,4,2026-01-13,CONFIRMED
2026011300783,1,83,2026-01-13,DELIVERED
2026011300784,1,62,2026-01-13,SHIPPED
2026011300785,4,13,2026-01-13,DELIVERED
2026011300786,3,93,2026-01-13,SHIPPED
2026011300787,1,60,2026-01-13,CONFIRMED
2026011300788,4,31,2026-01-13,CONFIRMED
2026011300789,2,26,2026-01-13,PENDING
2026011300790,3,6,2026-01-13,PENDING
2026011300791,2,50,2026-01-13,CONFIRMED
2026011300792,2,24,2026-01-13,PENDING
2026011300793,5,19,2026-01-13,DELIVERED
2026011300794,1,88,2026-01-13,PENDING
2026011300795,3,69,2026-01-13,SHIPPED
2026011300796,3,81,2026-01-13,PENDING
2026011300797,5,48,2026-01-13,DELIVERED
2026011300798,5,79,2026-01-13,PENDING
2026011300799,1,74,2026-01-13,SHIPPED
2026011300800,1,45,2026-01-13,DELIVERED
2026011300801,2,91,2026-01-13,CONFIRMED
2026011300802,1,68,2026-01-13,SHIPPED
2026011300803,2,65,2026-01-13,SHIPPED
2026011300804,3,28,2026-01-13,PENDING
2026011300805,3,88,2026-01-13,CONFIRMED
2026011300806,4,7,2026-01-13,CONFIRMED
2026011300807,1,10,2026-01-13,PENDING
2026011300808,4,59,2026-01-13,CONFIRMED
2026011300809,1,20,2026-01-13,CONFIRMED
2026011300810,3,80,2026-01-13,PENDING
2026011300811,3,13,2026-01-13,CONFIRMED
2026011300812,4,90,2026-01-13,CONFIRMED
2026011300813,1,6,2026-01-13,PENDING
2026011300814,3,68,2026-01-13,PENDING
2026011300815,4,24,2026-01-13,SHIPPED
2026011300816,3,48,2026-01-13,SHIPPED
2026011300817,2,75,2026-01-13,SHIPPED
2026011300818,3,46,2026-01-13,PENDING
2026011300819,4,5,2026-01-13,SHIPPED
2026011300820,1,8,2026-01-13,DELIVERED
2026011300821,5,21,2026-01-13,SHIPPED
2026011300822,4,20,2026-01-13,CONFIRMED
2026011300823,1,17,2026-01-13,CONFIRMED
2026011300824,4,100,2026-01-13,DELIVERED
2026011300825,1,33,2026-01-13,DELIVERED
2026011300826,3,47,2026-01-13,DELIVERED
2026011300827,4,61,2026-01-13,SHIPPED
2026011300828,2,42,2026-01-13,CONFIRMED
2026011300829,4,32,2026-01-13,SHIPPED
2026011300830,4,70,2026-01-13,DELIVERED
2026011300831,1,6,2026-01-13,CONFIRMED
2026011300832,2,87,2026-01-13,CONFIRMED
2026011300833,5,28,2026-01-13,CONFIRMED
2026011300834,4,38,2026-01-13,DELIVERED
2026011300835,4,1,2026-01-13,DELIVERED
2026011300836,2,26,2026-01-13,CONFIRMED
2026011300837,1,5,2026-01-13,SHIPPED
2026011300838,3,70,2026-01-13,DELIVERED
2026011300839,1,49,2026-01-13,SHIPPED
2026011300840,4,3,2026-01-13,CONFIRMED
2026011300841,4,94,2026-01-13,PENDING
2026011300842,3,94,2026-01-13,CONFIRMED
2026011300843,4,40,2026-01-13,SHIPPED
2026011300844,5,22,2026-01-13,CONFIRMED
2026011300845,2,22,2026-01-13,CONFIRMED
2026011300846,3,61,2026-01-13,SHIPPED
2026011300847,1,15,2026-01-13,CONFIRMED
2026011300848,3,2,2026-01-13,DELIVERED
2026011300849,2,31,2026-01-13,DELIVERED
2026011300850,1,36,2026-01-13,PENDING
2026011300851,5,49,2026-01-13,CONFIRMED
2026011300852,5,21,2026-01-13,PENDING
2026011300853,2,53,2026-01-13,SHIPPED
2026011300854,3,53,2026-01-13,SHIPPED
2026011300855,1,2,2026-01-13,DELIVERED
2026011300856,3,1,2026-01-13,DELIVERED
2026011300857,3,53,2026-01-13,SHIPPED
2026011300858,5,81,2026-01-13,CONFIRMED
2026011300859,5,48,2026-01-13,PENDING
2026011300860,4,64,2026-01-13,CONFIRMED
2026011300861,5,83,2026-01-13,SHIPPED
2026011300862,4,35,2026-01-13,DELIVERED
2026011300863,3,22,2026-01-13,PENDING
2026011300864,1,82,2026-01-13,SHIPPED
2026011300865,1,64,2026-01-13,DELIVERED
2026011300866,4,70,2026-01-13,CONFIRMED
2026011300867,3,72,2026-01-13,DELIVERED
2026011300868,2,38,2026-01-13,PENDING
2026011300869,5,38,2026-01-13,DELIVERED
2026011300870,1,3,2026-01-13,PENDING
2026011300871,1,27,2026-01-13,PENDING
2026011300872,5,27,2026-01-13,DELIVERED
2026011300873,5,28,2026-01-13,DELIVERED
2026011300874,3,16,2026-01-13,CONFIRMED
2026011300875,1,84,2026-01-13,SHIPPED
2026011300876,1,78,2026-01-13,DELIVERED
2026011300877,1,37,2026-01-13,SHIPPED
2026011300878,2,90,2026-01-13,CONFIRMED
2026011300879,1,57,2026-01-13,SHIPPED
2026011300880,5,80,2026-01-13,DELIVERED
2026011300881,5,31,2026-01-13,CONFIRMED
2026011300882,4,53,2026-01-13,DELIVERED
2026011300883,5,97,2026-01-13,SHIPPED
2026011300884,5,42,2026-01-13,SHIPPED
2026011300885,1,89,2026-01-13,CONFIRMED
2026011300886,2,31,2026-01-13,SHIPPED
2026011300887,4,83,2026-01-13,SHIPPED
2026011300888,4,16,2026-01-13,CONFIRMED
2026011300889,5,72,2026-01-13,CONFIRMED
2026011300890,5,11,2026-01-13,DELIVERED
2026011300891,2,64,2026-01-13,CONFIRMED
2026011300892,5,20,2026-01-13,PENDING
2026011300893,5,61,2026-01-13,DELIVERED
2026011300894,3,71,2026-01-13,SHIPPED
2026011300895,1,28,2026-01-13,PENDING
2026011300896,3,25,2026-01-13,SHIPPED
2026011300897,1,29,2026-01-13,CONFIRMED
2026011300898,4,2,2026-01-13,DELIVERED
2026011300899,1,93,2026-01-13,PENDING
2026011300900,2,2,2026-01-13,PENDING
2026011300901,2,81,2026-01-13,SHIPPED
2026011300902,2,98,2026-01-13,DELIVERED
2026011300903,5,33,2026-01-13,PENDING
2026011300904,2,86,2026-01-13,CONFIRMED
2026011300905,2,29,2026-01-13,SHIPPED
2026011300906,1,68,2026-01-13,DELIVERED
2026011300907,5,59,2026-01-13,SHIPPED
2026011300908,4,41,2026-01-13,DELIVERED
2026011300909,4,4,2026-01-13,CONFIRMED
2026011300910,4,24,2026-01-13,SHIPPED
2026011300911,1,2,2026-01-13,DELIVERED
2026011300912,2,32,2026-01-13,DELIVERED
2026011300913,2,60,2026-01-13,DELIVERED
2026011300914,5,50,2026-01-13,PENDING
2026011300915,5,85,2026-01-13,SHIPPED
2026011300916,3,94,2026-01-13,PENDING
2026011300917,1,30,2026-01-13,PENDING
2026011300918,4,76,2026-01-13,CONFIRMED
2026011300919,1,10,2026-01-13,SHIPPED
2026011300920,5,76,2026-01-13,PENDING
2026011300921,3,99,2026-01-13,SHIPPED
2026011300922,1,70,2026-01-13,SHIPPED
2026011300923,1,72,2026-01-13,PENDING
2026011300924,1,55,2026-01-13,CONFIRMED
2026011300925,5,96,2026-01-13,CONFIRMED
2026011300926,5,7,2026-01-13,PENDING
2026011300927,4,56,2026-01-13,DELIVERED
2026011300928,4,47,2026-01-13,SHIPPED
2026011300929,3,50,2026-01-13,SHIPPED
2026011300930,5,42,2026-01-13,DELIVERED
2026011300931,5,6,2026-01-13,DELIVERED
2026011300932,1,43,2026-01-13,SHIPPED
2026011300933,2,62,2026-01-13,CONFIRMED
2026011300934,5,70,2026-01-13,SHIPPED
2026011300935,3,80,2026-01-13,CONFIRMED
2026011300936,4,85,2026-01-13,PENDING
2026011300937,5,54,2026-01-13,DELIVERED
2026011300938,4,46,2026-01-13,DELIVERED
2026011300939,4,79,2026-01-13,DELIVERED
2026011300940,3,47,2026-01-13,SHIPPED
2026011300941,5,94,2026-01-13,DELIVERED
2026011300942,5,12,2026-01-13,PENDING
2026011300943,2,9,2026-01-13,DELIVERED
2026011300944,3,58,2026-01-13,DELIVERED
2026011300945,2,94,2026-01-13,PENDING
2026011300946,2,80,2026-01-13,SHIPPED
2026011300947,2,38,2026-01-13,PENDING
2026011300948,1,79,2026-01-13,CONFIRMED
2026011300949,4,40,2026-01-13,SHIPPED
2026011300950,2,38,2026-01-13,DELIVERED
2026011300951,1,61,2026-01-13,DELIVERED
2026011300952,5,5,2026-01-13,PENDING
2026011300953,3,3,2026-01-13,DELIVERED
2026011300954,1,27,2026-01-13,PENDING
2026011300955,5,56,2026-01-13,DELIVERED
2026011300956,2,12,2026-01-13,PENDING
2026011300957,5,43,2026-01-13,DELIVERED
2026011300958,4,89,2026-01-13,PENDING
2026011300959,5,89,2026-01-13,PENDING
2026011300960,1,67,2026-01-13,PENDING
2026011300961,4,35,2026-01-13,SHIPPED
2026011300962,4,70,2026-01-13,SHIPPED
2026011300963,1,55,2026-01-13,DELIVERED
2026011300964,3,94,2026-01-13,PENDING
2026011300965,5,64,2026-01-13,SHIPPED
2026011300966,5,11,2026-01-13,SHIPPED
2026011300967,5,16,2026-01-13,PENDING
2026011300968,2,80,2026-01-13,CONFIRMED
2026011300969,5,64,2026-01-13,CONFIRMED
2026011300970,3,63,2026-01-13,CONFIRMED
2026011300971,2,37,2026-01-13,DELIVERED
2026011300972,1,85,2026-01-13,CONFIRMED
2026011300973,2,94,2026-01-13,DELIVERED
2026011300974,1,2,2026-01-13,CONFIRMED
2026011300975,5,2,2026-01-13,SHIPPED
2026011300976,2,32,2026-01-13,SHIPPED
2026011300977,2,79,2026-01-13,DELIVERED
2026011300978,3,78,2026-01-13,SHIPPED
2026011300979,4,90,2026-01-13,SHIPPED
2026011300980,1,37,2026-01-13,CONFIRMED
2026011300981,5,41,2026-01-13,DELIVERED
2026011300982,2,40,2026-01-13,PENDING
2026011300983,3,20,2026-01-13,SHIPPED
2026011300984,4,15,2026-01-13,CONFIRMED
2026011300985,4,75,2026-01-13,DELIVERED
2026011300986,5,74,2026-01-13,CONFIRMED
2026011300987,3,38,2026-01-13,CONFIRMED
2026011300988,2,23,2026-01-13,CONFIRMED
2026011300989,5,74,2026-01-13,DELIVERED
2026011300990,5,14,2026-01-13,DELIVERED
2026011300991,2,66,2026-01-13,PENDING
2026011300992,4,51,2026-01-13,DELIVERED
2026011300993,2,20,2026-01-13,CONFIRMED
2026011300994,1,68,2026-01-13,CONFIRMED
2026011300995,5,56,2026-01-13,PENDING
2026011300996,3,84,2026-01-13,CONFIRMED
2026011300997,5,92,2026-01-13,CONFIRMED
2026011300998,3,26,2026-01-13,DELIVERED
2026011300999,5,26,2026-01-13,CONFIRMED
